OC,B11,B12,B4,B8,bai,bsi,slope,LST_Day_1km,elevation
0.58,0.2061,0.1696,0.1104,0.2488,27.96921311,0.66921604,2.0940144,15049.18585,45
0.58,0.1957,0.1865,0.14,0.1752,67.24479193,0.90268177,2.086848,15052.85588,42
0.58,0.2624,0.1951,0.1192,0.3106,15.83054823,0.62151474,4.4625373,15046.82081,41
0.58,0.25795,0.2293,0.1643,0.2474,25.47559784,0.8256765,2.174365,15035.98057,49
0.58,0.24785,0.22135,0.1495,0.21265,38.83152437,0.8544931,4.397699,15036.28305,46
0.58,0.25485,0.2187,0.1486,0.2205,35.55908041,0.8362932,1.7034883,15036.47514,43
0.58,0.3071,0.2971,0.154,0.2078,40.38635171,0.89344424,1.135363,15018.78245,41
0.58,0.2117,0.1413,0.0943,0.2191,39.45504768,0.6537181,0.94349337,15010.24275,47
0.58,0.25125,0.2166,0.146,0.2026,44.54192106,0.86498094,2.7925675,14992.37281,47
0.58,0.20315,0.14255,0.1183,0.1897,58.2853096,0.78510153,1.5088416,14992.7693,49
0.58,0.30595,0.24225,0.1516,0.2354,29.91528962,0.8245577,2.1136234,14989.19183,46
0.58,0.2648,0.19,0.124,0.2334,32.63328344,0.7416155,4.2365108,14976.43843,61
0.83,0.3181,0.245,0.1235,0.2041,46.91078579,0.82052994,1.5260994,15036.77481,51
0.83,0.2326,0.1866,0.104,0.1855,63.42662735,0.7809729,1.4597708,15042.53134,52
0.83,0.1955,0.1302,0.1146,0.2267,35.71167398,0.6859064,0.94080997,15044.04884,45
0.83,0.2152,0.17455,0.125,0.2023,47.90582281,0.7948786,0.37011188,15037.28969,39
0.83,0.2096,0.1474,0.0809,0.3216,14.5350179,0.4867804,3.4672215,15048.89261,47
0.83,0.1974,0.1367,0.0962,0.2312,34.10190129,0.63305247,1.2169832,15046.84132,40
0.83,0.2287,0.1901,0.134,0.1834,61.03678988,0.8677376,1.8275247,15050.21016,39
0.83,0.2872,0.2122,0.1214,0.2126,42.11462993,0.78531075,3.5573497,14999.57721,45
0.83,0.2994,0.24,0.1536,0.2292,31.74441666,0.8388747,1.9842299,14986.89247,48
0.83,0.21555,0.16255,0.1058,0.1689,84.08413733,0.8096244,1.9675859,15020.88549,77
0.83,0.2133,0.1944,0.1502,0.1896,51.77001438,0.8973958,1.8392677,15001.53203,49
0.83,0.26755,0.19585,0.1165,0.2731,21.88957122,0.6660625,0.78641343,14940.20173,69
0.29,0.30265,0.2425,0.1454,0.2494,26.36190753,0.78857493,1.5175117,15028.92408,65
0.29,0.30895,0.24955,0.141,0.2149,38.948377,0.84088707,0.9933934,15032.63236,58
0.29,0.2107,0.1412,0.0813,0.242,29.87420902,0.58063674,2.779597,15034.49618,113
0.29,0.2374,0.221,0.124,0.1832,63.47497431,0.85353786,2.3879187,15042.47651,53
0.29,0.2151,0.1488,0.1138,0.3142,15.4301731,0.5671706,0.99175036,15039.49804,69
0.29,0.2592,0.2025,0.1208,0.1918,56.167533,0.81993407,2.403699,15041.31807,51
0.29,0.1764,0.1278,0.091,0.2192,39.3303766,0.6305475,1.1980284,15052.79694,43
0.29,0.3259,0.2803,0.1806,0.2666,20.33349962,0.84275,2.182197,15049.03771,51
0.29,0.2415,0.1734,0.1062,0.1938,55.73862395,0.7614379,2.0080447,15011.05563,45
0.29,0.2635,0.1927,0.09625,0.2739,21.84967388,0.61926705,2.1805022,14906.60142,60
0.29,0.2852,0.2327,0.1608,0.2074,39.33384565,0.894115,1.6125686,14979.74911,48
0.29,0.3086,0.2778,0.1778,0.2328,27.84531634,0.89228356,4.5169754,14986.02424,47
0.29,0.242,0.1938,0.1162,0.186,61.96385345,0.81621903,1.9660926,14975.65142,56
0.29,0.3084,0.2653,0.1579,0.2398,28.02655011,0.8378539,2.08768,15000.97732,46
0.29,0.1743,0.1028,0.0973,0.2614,24.64920745,0.5494234,1.022419,14998.24145,52
0.29,0.2352,0.16005,0.11095,0.26235,24.3513873,0.641572,2.1424646,14936.02636,66
0.29,0.23995,0.1788,0.11425,0.229,34.76560301,0.7186121,3.9547539,14943.15496,66
0.18,0.2914,0.22455,0.1253,0.2469,28.11223298,0.74207234,0.6699679,15028.7276,66
0.18,0.2027,0.14785,0.0909,0.2173,40.28019001,0.6538409,0.7866667,15048.21278,43
0.18,0.15115,0.07845,0.06975,0.2146,40.2962235,0.5057158,2.7738752,15038.89547,72
0.18,0.1804,0.1031,0.1088,0.2943,18.190442,0.53321594,1.7509505,15037.66122,81
0.18,0.192,0.1105,0.1324,0.2508,26.69912885,0.6722945,1.5535487,15040.93235,55
0.18,0.156,0.0785,0.134,0.2798,20.2150725,0.59307843,1.3576529,15042.04697,58
0.18,0.299,0.3081,0.1708,0.2144,34.65964468,0.91655505,0.0,15046.36534,35
0.18,0.195,0.1379,0.0921,0.2322,33.65275537,0.62145364,1.8214664,15047.65793,39
0.72,0.1304,0.0646,0.0686,0.3084,15.95188335,0.35710454,1.8969625,15029.21788,83
0.72,0.2762,0.23275,0.1314,0.2316,32.85958492,0.7842145,0.31598732,15030.77549,63
0.72,0.18255,0.1361,0.0993,0.2296,34.76489478,0.643697,1.6052265,15052.53016,43
0.72,0.17565,0.14585,0.1073,0.1307,197.9499912,0.91538596,2.3868852,15053.33755,43
0.72,0.16235,0.1374,0.1076,0.144,140.5726562,0.8706468,1.3635334,15053.71675,43
0.72,0.2454,0.2425,0.1594,0.1886,49.83474526,0.9322663,0.94149286,15052.17802,45
0.72,0.16545,0.14085,0.1201,0.1497,118.3417931,0.8981242,1.3699714,15054.61689,41
0.72,0.2065,0.1736,0.1126,0.195,54.39584214,0.77645147,1.6668799,15040.92221,41
0.72,0.1839,0.1145,0.0695,0.2336,32.18827623,0.5285837,2.2862027,14991.30837,45
0.72,0.2049,0.1196,0.0852,0.2126,42.54269542,0.6164961,1.1793759,15000.25927,49
0.72,0.30695,0.26745,0.1596,0.2367,28.75624912,0.8470693,3.5428977,14968.42887,54
0.72,0.2959,0.2231,0.1578,0.2458,26.41136964,0.8123267,3.111286,14971.88044,57
0.97,0.2095,0.1838,0.1456,0.2064,42.53088974,0.8441825,1.0161693,15037.87923,38
0.97,0.3313,0.2839,0.1732,0.2384,26.89270992,0.87516755,1.7242699,14986.76682,50
0.97,0.1474,0.0868,0.0954,0.2344,32.85526571,0.5672478,5.2654886,14885.7739,66
0.97,0.3397,0.3347,0.1714,0.2254,30.8117798,0.90358865,1.7389596,14983.10975,57
0.09,0.2871,0.2035,0.1087,0.26405,23.97386161,0.66773605,4.0864553,14928.02299,71
0.36,0.2505,0.1831,0.1143,0.2078,45.35285158,0.7608084,3.2218444,15026.20739,66
0.36,0.3243,0.3385,0.2198,0.2526,19.43755326,0.9445102,5.7469807,15052.16869,45
0.36,0.2308,0.2197,0.1628,0.2066,39.31528721,0.8972555,2.500277,15053.34046,43
0.36,0.2154,0.2043,0.1292,0.1732,73.16959504,0.8834437,1.3843327,15050.97699,40
0.36,0.2286,0.2274,0.1388,0.19,54.33176572,0.8773359,3.1905851,15049.30334,41
0.36,0.2142,0.1665,0.1074,0.1876,61.21254548,0.7735103,3.3976455,15053.70051,41
0.36,0.2295,0.2344,0.157,0.1739,61.64388559,0.95860887,0.37723416,15053.66898,39
0.36,0.1857,0.1068,0.0583,0.2532,25.59827788,0.4586111,2.682063,14933.93348,49
0.36,0.23655,0.20535,0.1165,0.1622,93.30890508,0.87566316,2.701991,15015.39197,94
0.36,0.1916,0.12005,0.09055,0.20785,45.56032129,0.642269,1.361488,15021.31964,77
0.36,0.1817,0.1225,0.1214,0.1986,50.8442217,0.75957644,2.4713962,14983.15938,52
0.61,0.21985,0.17365,0.1166,0.2239,36.84765145,0.7300968,1.7409644,15052.8902,45
0.61,0.2066,0.1793,0.1243,0.2109,42.80584017,0.7780625,1.5084493,15052.95812,44
0.61,0.1966,0.1825,0.1314,0.1616,88.42890942,0.91223484,3.2612288,15045.99582,43
0.61,0.2496,0.2439,0.1504,0.1982,46.21200128,0.8918797,0.92740995,15050.4182,44
0.61,0.2175,0.2038,0.1282,0.1678,80.54072806,0.8934338,1.3503476,15050.14348,39
0.61,0.2201,0.1701,0.1046,0.1839,65.05177946,0.7759887,2.3981452,15053.31269,41
0.61,0.1939,0.1168,0.09,0.1817,67.06507155,0.6927973,1.1615831,14983.11005,51
0.61,0.1588,0.1022,0.07615,0.1985,50.63015675,0.59311604,0.90274143,14967.91581,54
0.61,0.2181,0.1282,0.0797,0.2332,32.88356342,0.57526284,1.097324,14923.43729,52
0.61,0.2301,0.16755,0.1118,0.21655,40.57265845,0.72728455,1.3048869,15013.78005,87
0.61,0.22625,0.1758,0.106,0.2165,40.76931747,0.7183278,2.793174,15020.46934,86
0.61,0.3225,0.31,0.1618,0.2166,35.28232931,0.8959362,0.85066795,15018.68835,42
0.61,0.2835,0.23915,0.1474,0.2356,30.22781,0.81421804,1.8824725,14983.33064,51
0.61,0.22685,0.16365,0.1292,0.2198,37.8950392,0.7637241,3.3023808,14985.99158,57
0.61,0.2845,0.2527,0.133,0.2392,30.11899535,0.78410244,3.540167,14984.73069,51
0.61,0.181,0.1094,0.104,0.2308,34.2599027,0.6272781,2.1770818,14998.31957,51
0.61,0.2378,0.1696,0.126,0.2507,26.99602615,0.70330715,2.9460948,14980.08255,50
0.61,0.3016,0.271,0.1388,0.2234,35.45470841,0.82888347,1.6722836,14975.20369,62
0.61,0.2215,0.1466,0.103,0.21,44.42667766,0.6999439,1.3395772,14976.6471,71
0.61,0.2842,0.2041,0.1262,0.2254,35.65875923,0.7690338,2.1650846,14968.45413,66
0.61,0.3172,0.2583,0.1358,0.2242,35.40665402,0.8167876,1.7648704,14980.93141,66
0.61,0.3039,0.266,0.1676,0.2302,29.81710341,0.8738412,1.8959293,14973.86501,72
0.61,0.2471,0.18185,0.1042,0.21945,39.30517644,0.7128084,2.4866881,14920.44099,69
0.61,0.239,0.1743,0.1138,0.2132,42.26421076,0.74348384,3.1068654,14964.20663,59
0.61,0.301,0.2283,0.1138,0.1927,56.18062891,0.81258905,1.4881158,14948.89434,71
0.61,0.18565,0.0935,0.0758,0.308,16.1057467,0.42166874,1.7601018,14943.63816,66
0.61,0.24425,0.1741,0.10265,0.2234,37.44395373,0.6962264,1.6999099,14920.52299,70
0.61,0.17085,0.10475,0.0842,0.2172,40.06172918,0.58689237,2.4059272,14932.58702,63
0.61,0.2802,0.2486,0.15,0.2088,40.58204149,0.8714473,2.1725683,14971.45638,55
0.61,0.1682,0.1074,0.0979,0.21365,42.3500313,0.63946426,1.7157077,14947.32875,64
0.86,0.14035,0.0732,0.0613,0.3124,15.33661019,0.34880704,4.7980614,15026.60153,94
0.86,0.1279,0.06295,0.05255,0.3194,14.38023991,0.30207923,1.815245,15026.243,95
0.86,0.1604,0.0861,0.117,0.2806,20.42760494,0.5538587,3.2569845,15042.40554,47
0.86,0.1713,0.0915,0.1182,0.2746,21.55897263,0.5727943,3.8760395,15042.28183,49
0.86,0.1741,0.0902,0.0776,0.2934,18.18932043,0.43743485,1.2587912,15042.64684,51
0.86,0.2336,0.2066,0.1272,0.2158,39.97844187,0.79024625,3.9005632,15052.93693,42
0.86,0.166,0.0927,0.0588,0.2954,17.50988526,0.3903633,0.92740995,15050.34475,40
0.86,0.2058,0.1828,0.1156,0.1716,78.75305742,0.8419865,1.7572689,15049.0978,39
0.86,0.2552,0.2317,0.143,0.206,43.16857208,0.8560658,1.4240509,15004.83326,48
0.86,0.21905,0.15065,0.11105,0.24125,30.32723449,0.6677724,4.316086,14940.16766,67
0.43,0.24355,0.1323,0.07235,0.3773,9.857674046,0.40158948,1.8812716,15032.17089,115
0.43,0.1363,0.07155,0.06095,0.2816,19.75056543,0.37519467,2.064978,15027.43868,92
0.43,0.1341,0.0701,0.06215,0.2897,18.4519844,0.36756533,1.7392427,15027.46499,89
0.43,0.1276,0.0643,0.0513,0.25325,25.17797456,0.36403716,3.20625,15026.14685,94
0.43,0.1487,0.076,0.1194,0.2853,19.55552481,0.54082483,0.2591814,15038.60269,75
0.43,0.184,0.0985,0.0979,0.268,23.11154804,0.53587997,2.1450465,15042.75033,50
0.43,0.1537,0.0822,0.0867,0.2448,29.13079772,0.51651376,3.3368545,15044.07964,42
0.43,0.2196,0.1762,0.1021,0.1484,127.8941012,0.8573629,2.4950912,15040.35926,54
0.43,0.2023,0.1474,0.1074,0.1748,75.56409424,0.7908132,1.0496405,15040.79878,53
0.43,0.2368,0.1857,0.1017,0.326,14.13249929,0.5616572,1.817762,15048.71447,47
0.43,0.2385,0.2284,0.1478,0.2082,41.2403825,0.8616583,1.3335845,15049.31302,45
0.43,0.2432,0.2287,0.1454,0.1956,48.9032922,0.88168746,2.0141842,15051.98736,43
0.43,0.2289,0.1947,0.1232,0.2082,44.44152547,0.78902954,4.8738666,15051.06299,38
0.43,0.2939,0.2316,0.1428,0.2118,40.20087817,0.8443843,2.1931953,14995.54487,45
0.43,0.2189,0.1801,0.1078,0.1793,69.96270841,0.80105734,1.8005811,14998.02574,47
0.43,0.2177,0.2033,0.112,0.165,89.5335186,0.85609555,2.7621548,15008.55554,46
0.43,0.1706,0.1271,0.0954,0.1754,74.97195547,0.7355372,0.51866204,14999.98876,47
0.43,0.1847,0.1195,0.1021,0.2239,37.21952061,0.6453116,1.1283923,14994.96776,47
0.43,0.2748,0.23,0.1098,0.2048,47.47644067,0.78150874,3.21333,14898.72113,65
0.43,0.2159,0.1441,0.0891,0.2204,38.68925191,0.6397805,2.3789763,14895.44795,67
0.43,0.20045,0.13095,0.0821,0.3099,15.93107249,0.48327097,3.041418,15006.30893,113
0.43,0.2621,0.20035,0.1295,0.2421,29.38526591,0.74550796,2.4089637,15015.36332,94
0.43,0.2419,0.16815,0.108,0.27935,20.75617741,0.61709493,1.3848939,15020.55363,80
0.43,0.2278,0.14245,0.099,0.24485,29.26499167,0.62341857,0.67101336,15020.81004,76
0.43,0.2341,0.1808,0.1296,0.1764,69.32350596,0.86898094,2.4565706,14983.09441,51
0.43,0.1941,0.1235,0.116,0.2312,33.82327695,0.67521846,4.016711,14993.70363,62
0.43,0.3339,0.3332,0.1708,0.2288,29.84532988,0.8967972,2.1611197,14984.85759,57
0.43,0.0975,0.0554,0.0884,0.169,83.22541788,0.64081997,1.9628037,14977.9308,69
0.43,0.2966,0.2399,0.1556,0.2482,25.96687709,0.8102848,1.0622449,14980.54553,66
0.43,0.1646,0.0903,0.1046,0.2544,26.44626297,0.5654192,1.3370018,14980.80612,63
0.43,0.25975,0.204,0.09955,0.24095,30.54077993,0.68221146,2.210853,14932.08515,65
0.43,0.2137,0.1425,0.0955,0.245,29.20112858,0.61419356,0.642324,14936.07124,68
0.43,0.2267,0.1996,0.1372,0.1868,57.26694441,0.8716356,1.0067316,14971.19147,55
0.43,0.23085,0.178,0.11785,0.1997,50.41666386,0.7832936,6.871335,14954.65107,55
