OC,B11,B12,B2,B3,B4,B8,bai,bsi,evi,lai,nbr,ndmi,ndvi,ndwi,savi,slope,LST_Day_1km,elevation
0.32,0.2631,0.21365,0.0836,0.10575,0.11345,0.2286,34.95664917,0.7396269,0.224498944,0.406035468,0.03380439,-0.07016474,0.33664668,0.36742932,0.205124395,3.4871337,14920.30774,70
0.32,0.26215,0.19025,0.096,0.1228,0.12425,0.27465,21.43039838,0.67648953,0.289197407,0.502490733,0.18154445,0.023286173,0.37703687,0.38206065,0.250973418,0.7391364,14934.38773,69
0.53,0.3417,0.27145,0.1101,0.1274,0.1473,0.2491,26.31849034,0.80443764,0.194698376,0.34090372,-0.042935383,-0.15673661,0.2568113,0.3232404,0.170348049,1.0500007,15025.43336,70
0.53,0.2834,0.2318,0.0981,0.1096,0.116,0.1688,82.68946421,0.8681977,0.11691245,0.197182494,-0.15726413,-0.25342768,0.18539326,0.21264367,0.100917432,0.9159677,15037.07997,55
0.53,0.28045,0.2006,0.09085,0.1126,0.1213,0.2695,22.55099845,0.68474793,0.281550994,0.498871951,0.14656454,-0.0199109,0.3792221,0.4106255,0.249550954,0.12456671,15030.73993,60
0.53,0.2331,0.22005,0.1182,0.1305,0.1422,0.1907,53.0129148,0.8819233,0.104760676,0.172556797,-0.07145469,-0.1000472,0.14568941,0.18742214,0.087345423,1.3639245,15053.3584,44
0.53,0.1763,0.1385,0.1074,0.1187,0.1093,0.189,59.78183609,0.75664127,0.19171556,0.293550418,0.15419844,0.03476592,0.26718068,0.22846928,0.149755718,1.5872674,15054.23209,44
0.53,0.2363,0.234,0.1442,0.1598,0.1702,0.1862,47.95132994,0.96192294,0.035527105,0.055640096,-0.11375537,-0.11857992,0.044893343,0.076300584,0.028024266,1.8361083,15049.86723,47
0.53,0.2679,0.2376,0.1244,0.1472,0.1588,0.237,28.74683195,0.8352297,0.155553775,0.262018511,-0.001264213,-0.061200213,0.19757453,0.23373243,0.130944402,0.81808096,15051.69784,46
0.53,0.2497,0.2217,0.1264,0.138,0.1326,0.2324,32.48385911,0.7802246,0.231018529,0.344210126,0.023563096,-0.03588466,0.27342469,0.25485963,0.173063595,1.4906437,15042.28713,49
0.53,0.2502,0.2464,0.1054,0.1318,0.1458,0.207,42.18227439,0.86501986,0.118485268,0.213562528,-0.086898975,-0.09448819,0.17346941,0.22195987,0.107645418,3.5800915,15049.52487,45
0.53,0.2354,0.1892,0.1132,0.133,0.13,0.199,49.45353845,0.82225657,0.152654885,0.246438323,0.025244724,-0.08379375,0.20972647,0.19879518,0.124849227,2.007498,15051.22541,45
0.53,0.2239,0.156,0.0996,0.1184,0.1042,0.281,20.46721124,0.59542334,0.381297438,0.598262601,0.28604117,0.11309167,0.45898235,0.40711066,0.2995933,1.7156016,15052.70651,41
0.53,0.2474,0.238,0.1254,0.1444,0.1558,0.2154,36.68002012,0.86854875,0.123171031,0.204352526,-0.049845632,-0.06914435,0.16056034,0.19733185,0.102617073,0.74310416,15028.94031,45
0.53,0.1922,0.1716,0.0782,0.0991,0.11,0.1568,105.5939409,0.85749084,0.09509876,0.178084149,-0.045066983,-0.10143267,0.1754123,0.22547871,0.0915493,1.5940708,15049.67512,38
0.53,0.1811,0.1136,0.0754,0.0998,0.0994,0.2353,32.54101221,0.6104901,0.268322555,0.482660468,0.34881055,0.13016333,0.40603527,0.40435693,0.244219489,1.0493187,15047.32565,35
0.53,0.2604,0.178,0.0914,0.116,0.1184,0.2678,22.97825725,0.6648721,0.288930147,0.50507308,0.20143563,0.014009857,0.38684618,0.3955185,0.252877459,2.2406573,14990.8553,49
0.53,0.199,0.1328,0.0641,0.0824,0.0819,0.2522,26.83234542,0.5576623,0.337134265,0.605191455,0.31012988,0.117907815,0.50972766,0.5074716,0.306258252,1.0439919,14990.67647,50
0.53,0.2464,0.1557,0.0917,0.1208,0.1204,0.294,18.12508346,0.61396486,0.326647364,0.571817929,0.30753836,0.0880829,0.41891894,0.41755062,0.284776909,2.106517,14923.33517,54
0.53,0.176,0.1019,0.0581,0.086,0.0882,0.253,26.74638049,0.5356439,0.305989801,0.581590286,0.42575374,0.17948717,0.48300114,0.49262536,0.293865887,0.8256767,14907.51835,57
0.53,0.166,0.0901,0.0594,0.0929,0.0924,0.2636,24.09016467,0.515974,0.311839697,0.59557844,0.4905287,0.22718808,0.48089886,0.47882187,0.29999999,3.5326421,14907.54826,57
0.53,0.22575,0.1517,0.081,0.1046,0.0992,0.2812,20.43732761,0.5795796,0.358578272,0.618635816,0.29914528,0.10937961,0.4784437,0.45775014,0.310086307,1.4489722,15018.45674,118
0.53,0.2891,0.2354,0.09355,0.1186,0.1325,0.2058,44.8151381,0.8338622,0.141051062,0.259414474,-0.06708977,-0.16831683,0.21667162,0.26880392,0.131158305,1.940825,15020.35041,82
0.53,0.2798,0.23325,0.1043,0.1346,0.1467,0.21985,36.05823855,0.8385566,0.138772975,0.251922072,-0.029574051,-0.11998398,0.19956352,0.24051349,0.12662283,2.382559,15018.31043,84
0.53,0.2828,0.2591,0.1294,0.1388,0.1296,0.279,20.47620848,0.72235644,0.343891,0.494718314,0.03698202,-0.006763928,0.36563876,0.3355673,0.2466432,2.9356487,14982.46286,64
0.53,0.326,0.2896,0.138,0.1498,0.1562,0.2152,36.70333183,0.883122,0.132002856,0.202256963,-0.1473851,-0.20473023,0.15885837,0.17917809,0.101560706,0.81528986,14984.40693,61
0.53,0.1242,0.0839,0.1144,0.1202,0.1076,0.1998,51.0157232,0.67500883,0.233441345,0.336473255,0.40853015,0.23333333,0.29993492,0.24875,0.171290554,2.2367072,14976.13043,66
0.53,0.2773,0.2526,0.1514,0.1588,0.1592,0.2054,40.57486273,0.89912665,0.112671953,0.159404564,-0.10305678,-0.1489538,0.12671423,0.12795167,0.080152684,0.9821521,14984.0504,57
0.53,0.2154,0.1482,0.09135,0.1107,0.1116,0.2226,37.63173085,0.70064723,0.229894582,0.394419571,0.20064723,0.016438363,0.33213645,0.3357336,0.199592428,1.5301418,14949.99994,56
0.53,0.2686,0.1852,0.0923,0.1068,0.1174,0.2158,40.68944087,0.75461346,0.200333897,0.349991364,0.07630922,-0.109000795,0.29531813,0.33787975,0.177148351,0.96123105,14952.90282,64
0.53,0.3101,0.2287,0.0971,0.1076,0.114,0.2266,35.77617585,0.7526905,0.238085177,0.397605719,-0.004612323,-0.15558037,0.33059308,0.3560742,0.200927918,1.4325521,14952.92553,63
0.53,0.2451,0.19255,0.1056,0.1294,0.1257,0.2185,38.78563591,0.7742367,0.196493621,0.32654194,0.063131005,-0.057377055,0.2696107,0.25610808,0.164889848,2.2242372,14955.52481,51
0.53,0.182,0.1273,0.0811,0.1007,0.0954,0.2042,48.04273907,0.67179483,0.232806958,0.400201714,0.23197588,0.057483178,0.36315086,0.33945557,0.204102054,3.2068245,14974.35249,50
0.53,0.248,0.1758,0.1018,0.1212,0.1264,0.221,37.56861916,0.76159275,0.19450615,0.331842958,0.1139113,-0.057569288,0.2723086,0.2916423,0.1674534,1.9268174,14957.72195,59
0.78,0.2532,0.1566,0.0738,0.1024,0.104,0.2689,22.90677178,0.6124559,0.307787069,0.5644888,0.2639248,0.030070892,0.44220972,0.4484245,0.283365798,2.8155596,15031.47595,207
0.78,0.2335,0.1458,0.0586,0.0855,0.105,0.2686,22.9679378,0.6052124,0.280309771,0.559667903,0.29633203,0.06990636,0.4379015,0.51708555,0.280906582,3.3734164,15035.8776,175
0.78,0.1562,0.0821,0.0505,0.0733,0.076,0.2596,24.74257485,0.46268654,0.343344463,0.651495538,0.5194616,0.24867725,0.54707986,0.55962753,0.329583557,1.5437455,15036.36649,96
0.78,0.1863,0.1112,0.0794,0.1042,0.0899,0.2558,26.01480273,0.5479564,0.345711443,0.582913682,0.39400548,0.15720429,0.47989586,0.42111114,0.29425329,2.2143772,15037.75125,87
0.78,0.1491,0.0811,0.0921,0.1084,0.13,0.2543,25.8715551,0.62939775,0.231290252,0.420965472,0.5163983,0.2607833,0.32344523,0.4022608,0.210844743,0.6553146,15042.35807,49
0.78,0.1578,0.0893,0.1005,0.1226,0.139,0.2374,30.31060039,0.6988062,0.18669601,0.335732922,0.4533211,0.20141698,0.261424,0.3188889,0.168416244,1.4751909,15044.3331,53
0.78,0.2716,0.21845,0.09645,0.1195,0.1406,0.2369,30.35641133,0.7885143,0.177397086,0.328227435,0.0405183,-0.068239935,0.25509936,0.3294052,0.164615395,2.3789864,15048.35298,42
0.78,0.2036,0.1672,0.112,0.1254,0.1166,0.2496,27.60622243,0.6809021,0.299765593,0.458192707,0.19769673,0.101500414,0.36318952,0.33119997,0.230316316,1.6985124,15045.83134,46
0.78,0.2218,0.1546,0.1158,0.1224,0.1032,0.2756,21.50833935,0.59925616,0.419955136,0.586886661,0.2812645,0.10816242,0.4551214,0.3849246,0.294264881,4.3912277,15041.31087,46
0.78,0.1671,0.1409,0.1318,0.1384,0.1332,0.1672,79.40238514,0.88964623,0.086920934,0.124961377,0.08536189,2.99E-04,0.1131824,0.09424082,0.06371813,1.9924731,15040.89304,42
0.78,0.2538,0.2202,0.122,0.1438,0.1596,0.2104,38.20830468,0.88202506,0.101356734,0.174377973,-0.022758946,-0.09349419,0.13729729,0.18802935,0.087586199,2.153513,15037.85322,40
0.78,0.2747,0.2757,0.1192,0.1318,0.15,0.1978,46.5357846,0.89904964,0.099268957,0.167610353,-0.16451955,-0.1627513,0.13743527,0.20024273,0.084571814,1.6806127,15028.73161,45
0.78,0.2322,0.18035,0.09075,0.10615,0.1175,0.1753,73.52757102,0.83748066,0.120449294,0.214087232,-0.014199363,-0.13963188,0.19740438,0.24569196,0.109359237,0.8233215,15020.4171,80
0.78,0.2519,0.1884,0.118,0.1296,0.1246,0.2324,32.97400454,0.7438213,0.24611872,0.374659364,0.10456274,-0.040264275,0.3019608,0.2839779,0.188681446,1.6906999,14976.71524,70
0.78,0.256,0.1687,0.1028,0.1216,0.1198,0.2514,27.00805006,0.68674123,0.274349545,0.451221356,0.1968579,-0.009065862,0.35452583,0.34798926,0.22658401,2.280356,14978.71248,70
0.78,0.22905,0.166,0.0971,0.1211,0.1141,0.25855,25.23919953,0.65975744,0.297246654,0.494600914,0.21799552,0.0605004,0.38762912,0.36204398,0.248295402,1.0914842,14927.81291,74
0.78,0.1866,0.13215,0.09165,0.1044,0.09825,0.1947,55.10506184,0.7049105,0.219839083,0.357189316,0.19137222,0.021243123,0.32923707,0.30190572,0.182451606,2.1190114,14949.92315,57
1.06,0.2435,0.2156,0.0813,0.1082,0.116,0.2,50.36260895,0.79788256,0.163265319,0.303912023,-0.03753608,-0.09808341,0.2658228,0.29785854,0.154411776,0.9057397,15049.03216,38
0.39,0.2635,0.24,0.0857,0.1042,0.1152,0.1638,90.86382274,0.8796434,0.100226857,0.182590666,-0.18870726,-0.23332554,0.17419356,0.22238807,0.093581521,1.7477984,15033.34063,57
0.39,0.31605,0.2453,0.1071,0.1287,0.1495,0.2658,22.31949084,0.7724516,0.213857535,0.382764857,0.040109575,-0.08636246,0.28003854,0.34752852,0.190593252,2.0473902,15028.83381,64
0.39,0.3233,0.27115,0.1079,0.1317,0.1575,0.24035,27.9077271,0.83802545,0.150515943,0.277072867,-0.060215056,-0.14716582,0.20824431,0.29203066,0.138413981,1.0666938,15029.26129,63
0.39,0.2156,0.1837,0.0876,0.1019,0.1124,0.155,108.9471745,0.87422496,0.090839299,0.161999993,-0.084735736,-0.16351861,0.15931189,0.20669523,0.083268175,0.28172663,15041.18489,49
0.39,0.2017,0.1726,0.0821,0.0977,0.111,0.1648,90.05730683,0.84054536,0.110695033,0.202801006,-0.023117954,-0.100682124,0.1950689,0.25561905,0.104021658,3.308955,15051.63019,39
0.39,0.1935,0.171,0.0845,0.1036,0.1116,0.1488,124.688279,0.8836773,0.078504209,0.142513357,-0.06941839,-0.13058719,0.14285716,0.17908081,0.073382438,1.7488781,15052.10323,38
0.39,0.2396,0.1912,0.0852,0.0974,0.105,0.1836,65.35111226,0.79028815,0.167290986,0.292386173,-0.020277508,-0.13232516,0.27234927,0.30676153,0.149505449,1.5268027,15046.08279,38
0.39,0.2195,0.1628,0.0829,0.1084,0.1126,0.2352,32.4109176,0.6919598,0.237772015,0.429896118,0.18190956,0.034528255,0.35250145,0.36903375,0.216914373,3.5834074,14995.37537,45
0.39,0.2214,0.1431,0.0609,0.084,0.1062,0.2418,30.22090425,0.6477007,0.238354705,0.475388349,0.25643027,0.04404146,0.38965514,0.4843462,0.239858479,3.1103985,14908.07145,60
0.39,0.173,0.0995,0.0458,0.0645,0.0512,0.2394,28.93033006,0.44467396,0.391073066,0.6986534,0.41280612,0.16100875,0.6476256,0.57551825,0.357070581,0.9058146,14934.14855,48
0.39,0.1784,0.0998,0.0781,0.1104,0.1122,0.274,21.76523201,0.5671482,0.297109689,0.54699343,0.4660246,0.21131742,0.4189539,0.42559832,0.273865931,1.6014161,14893.55086,63
0.39,0.21565,0.1324,0.06525,0.09145,0.0903,0.2658,23.55838599,0.5592667,0.332833923,0.610478793,0.33500752,0.10416449,0.4928391,0.4880336,0.30749912,2.1633904,14899.33182,67
0.39,0.2153,0.15795,0.07755,0.09605,0.0952,0.1986,51.99397312,0.7099986,0.217560528,0.382594776,0.114009246,-0.04034791,0.35194007,0.34804,0.195389253,1.1108143,15021.75669,73
0.39,0.2281,0.18965,0.11285,0.1357,0.1423,0.21105,40.64149643,0.8284252,0.141057493,0.239781687,0.05340655,-0.038824998,0.19456632,0.21730353,0.120847265,3.8852358,14980.07524,53
0.39,0.3193,0.2953,0.1202,0.1422,0.1554,0.2122,38.11847294,0.8880788,0.114230573,0.195418818,-0.16374385,-0.20150517,0.1545158,0.19751695,0.098201951,1.2574227,14963.84381,59
0.39,0.2832,0.1974,0.1042,0.1146,0.1102,0.216,40.91646029,0.7440735,0.241398191,0.378919429,0.044992745,-0.13461536,0.3243409,0.30671507,0.192084244,2.0767179,14968.76073,66
0.67,0.1614,0.0839,0.1009,0.13,0.118,0.2819,20.17609494,0.551941,0.332279104,0.547089364,0.5412794,0.27182493,0.40985245,0.36877882,0.273197005,2.3505213,15042.5474,48
0.67,0.1613,0.0852,0.081,0.0997,0.1044,0.2864,19.50218123,0.5102261,0.34857885,0.612649762,0.5414424,0.27942815,0.46571136,0.4835535,0.306466082,2.8123612,15042.67136,52
0.67,0.1545,0.0842,0.0782,0.10145,0.1053,0.24525,29.11576604,0.5752011,0.271105336,0.489429315,0.48884505,0.22701691,0.39922976,0.4147678,0.246810886,2.0560017,15046.861,42
0.67,0.2032,0.1741,0.0764,0.1154,0.1224,0.2398,30.46012865,0.7163566,0.209463322,0.405996193,0.15873401,0.08261853,0.32413033,0.35022524,0.204244963,1.1773411,15044.90006,40
0.67,0.1904,0.1705,0.1239,0.1277,0.1265,0.1686,80.0242746,0.8758478,0.105423944,0.155569188,-0.005603074,-0.060724266,0.1426635,0.13803574,0.079423968,2.5823574,15052.23104,47
0.67,0.1813,0.15845,0.1047,0.1145,0.118,0.159,98.76544267,0.8708458,0.094753856,0.154357937,0.001732515,-0.06553043,0.14801443,0.16270564,0.079150567,2.0502632,15052.24392,47
0.67,0.17625,0.13565,0.10035,0.1118,0.10345,0.2237,37.30008121,0.665368,0.275354357,0.430267027,0.24502577,0.11863985,0.3675684,0.33353204,0.218068067,2.2349894,15052.85521,43
0.67,0.2248,0.1568,0.1104,0.131,0.1114,0.2808,20.45717426,0.61288846,0.377720321,0.569493813,0.28336382,0.110759504,0.4319225,0.36376885,0.284801633,2.0327828,15042.91631,49
0.67,0.2027,0.1595,0.1216,0.1352,0.1292,0.2072,44.40402402,0.78729206,0.182174914,0.276562164,0.13007909,0.010978291,0.23186685,0.2102804,0.139885238,0.33064896,15042.26692,52
0.67,0.219,0.2106,0.1106,0.1292,0.14,0.185,58.05515023,0.8862487,0.09410289,0.161357786,-0.06471183,-0.084158406,0.13846155,0.1775939,0.081818185,2.4603026,15048.93637,44
0.67,0.1988,0.1835,0.1019,0.118,0.1332,0.1774,67.18173264,0.8775284,0.091145268,0.16078379,-0.016902227,-0.05688465,0.14230518,0.20108326,0.081791244,1.6105831,15050.63992,46
0.67,0.2282,0.1829,0.1042,0.119,0.1154,0.198,51.86410014,0.7831452,0.18622057,0.299625818,0.039642956,-0.07085876,0.26356095,0.24921134,0.152323575,2.3209913,15052.93961,41
0.67,0.2318,0.2146,0.119,0.1498,0.1504,0.198,46.33027293,0.884634,0.098518094,0.166812093,-0.040232666,-0.07864124,0.13662457,0.13858539,0.084158418,2.9070199,15054.2993,38
0.67,0.2194,0.2064,0.1034,0.1306,0.1376,0.1722,71.41531329,0.9086107,0.070768201,0.125963738,-0.090332836,-0.12053118,0.111684926,0.13738437,0.06408988,0.7997468,15054.36387,42
0.67,0.2214,0.1679,0.0872,0.107,0.1004,0.1656,89.67387097,0.8044977,0.146319571,0.248309056,-0.006896535,-0.14418602,0.24511278,0.21496698,0.127676242,1.752316,15048.81035,33
0.67,0.2215,0.1577,0.0711,0.0886,0.0932,0.1678,85.71125785,0.7708141,0.156230357,0.285611416,0.031029163,-0.1379399,0.28582376,0.30889234,0.147043358,3.3991792,15049.75193,36
0.67,0.1744,0.1516,0.0798,0.0901,0.1014,0.1268,224.004296,0.90876436,0.05586346,0.100742372,-0.08908047,-0.15803453,0.11130586,0.16920242,0.052320786,2.330302,15047.87252,42
0.67,0.2015,0.1459,0.0637,0.0781,0.0688,0.2242,35.7972864,0.5801135,0.33513045,0.575473057,0.21156445,0.053323932,0.5303754,0.48329473,0.293947024,2.4159944,14985.0725,51
0.67,0.2289,0.2208,0.1021,0.119,0.1222,0.1614,92.80913918,0.8974359,0.086814033,0.146574647,-0.155416,-0.17294388,0.13822287,0.15121256,0.0750383,1.8543341,14978.10896,49
0.67,0.1797,0.1528,0.0787,0.101,0.1112,0.1422,145.3007103,0.8949153,0.063568872,0.119647947,-0.035932206,-0.11649583,0.122336216,0.16940786,0.061720194,3.0087974,14992.84728,47
0.67,0.1587,0.0941,0.07185,0.087,0.0843,0.2078,45.26662645,0.59092414,0.262827487,0.457763566,0.37661478,0.13396998,0.42280042,0.40976936,0.233871995,2.029929,14970.61909,52
0.67,0.2842,0.1901,0.0838,0.1003,0.1166,0.233,33.10758554,0.7248877,0.223142395,0.407445034,0.10139446,-0.09899462,0.33295193,0.3981398,0.205508469,1.9938238,14921.73248,53
0.67,0.2759,0.23075,0.09415,0.1118,0.1198,0.18885,58.84304217,0.8354385,0.143671581,0.251672691,-0.099856995,-0.18730502,0.22371618,0.25627807,0.128083842,1.6996683,15011.25171,91
0.67,0.3112,0.23035,0.09405,0.1216,0.1432,0.2517,25.89658181,0.77491957,0.192988418,0.363845643,0.044290032,-0.10570257,0.27475315,0.34851328,0.181863925,0.8951485,15020.87678,77
0.67,0.22855,0.1886,0.1284,0.1476,0.1499,0.2143,38.02497884,0.8401588,0.139914834,0.222285066,0.06378754,-0.03217793,0.17682593,0.18430509,0.111779683,3.772606,14992.16418,49
0.67,0.1872,0.1175,0.1066,0.1166,0.1138,0.2164,40.56564884,0.6927224,0.233245439,0.366009471,0.29619646,0.07234887,0.31072077,0.2996997,0.18537702,2.7485163,14998.39768,51
0.67,0.1044,0.0599,0.1108,0.1178,0.0957,0.1682,85.28253522,0.682157,0.198869857,0.276722219,0.47479177,0.23404256,0.27472526,0.17622378,0.142361561,2.153999,14977.61999,53
0.67,0.3151,0.3011,0.1378,0.1532,0.1584,0.2186,35.00846326,0.8841639,0.132540738,0.205281452,-0.1587454,-0.18081321,0.15968171,0.17590103,0.102964662,0.24875921,14984.30241,60
0.67,0.3107,0.2935,0.1434,0.155,0.1582,0.2222,33.67447651,0.8758968,0.145998748,0.217542313,-0.13825868,-0.16607241,0.16824397,0.17815484,0.109041362,1.4089237,14983.03206,59
0.67,0.2633,0.1954,0.1164,0.126,0.1224,0.2078,44.74953624,0.7881944,0.19968201,0.304651154,0.030753972,-0.117809385,0.25863114,0.24505691,0.154300169,0.74441075,14978.4072,71
0.67,0.2388,0.1674,0.111,0.12,0.1208,0.2254,35.98442541,0.7337067,0.233962594,0.367348854,0.14765784,-0.028866874,0.3021375,0.30515346,0.185417154,1.5017807,14977.95298,68
0.67,0.2904,0.2211,0.1006,0.1156,0.1268,0.2157,40.06293053,0.79647434,0.181873972,0.313336775,-0.012362642,-0.14759928,0.25956205,0.3021431,0.158278931,2.5082054,14957.52391,56
0.23,0.1913,0.1188,0.0845,0.1118,0.1378,0.2818,19.75344528,0.64053917,0.244092641,0.472084119,0.40688968,0.19129147,0.34318402,0.43191057,0.234884748,1.0120853,15040.85766,59
0.23,0.2052,0.14235,0.0995,0.11445,0.11325,0.20455,47.46024903,0.73681176,0.200606423,0.329729871,0.17930238,-0.001586342,0.2872876,0.28244513,0.167461474,3.1439767,14980.0508,46
0.23,0.29745,0.28915,0.1411,0.1598,0.1729,0.218,33.02683414,0.9110717,0.094181992,0.151801803,-0.1402938,-0.15413718,0.115374744,0.15404977,0.075934429,4.504364,14985.58864,53
0.23,0.2686,0.231,0.1282,0.1428,0.1488,0.2192,36.06712511,0.84362507,0.15297696,0.242117109,-0.026210586,-0.10127099,0.19130434,0.2110497,0.121658985,0.9147797,14984.32192,54
0.23,0.3039,0.2198,0.1042,0.1296,0.144,0.2644,22.87525397,0.7513424,0.223476155,0.398761664,0.092110716,-0.069505535,0.29480904,0.34213197,0.198811116,1.8744963,15000.86487,49
0.23,0.2575,0.1903,0.1092,0.1308,0.1342,0.2765,20.81517007,0.69515854,0.281737502,0.470303581,0.1846615,0.035580516,0.34648156,0.35772157,0.234380116,2.30563,14994.78608,48
0.23,0.22035,0.1536,0.10335,0.1154,0.10865,0.21885,39.51297021,0.70412135,0.251454654,0.394170647,0.17519128,-0.003415291,0.33648854,0.30949888,0.199758313,2.2726164,14942.51586,64
0.92,0.1945,0.1135,0.08,0.0952,0.0951,0.2646,23.87479661,0.5517059,0.343061862,0.587574039,0.39962974,0.15269007,0.47122604,0.47081712,0.295742712,0.9090186,15042.88901,49
0.92,0.232,0.1799,0.0823,0.1012,0.1044,0.1976,52.76175621,0.75311255,0.193080597,0.341985413,0.04688742,-0.08007446,0.30860928,0.32262385,0.174314223,1.6815826,15044.53786,42
0.92,0.29525,0.2467,0.1307,0.15,0.1651,0.2387,27.64592209,0.84837246,0.147311986,0.244792089,-0.016481254,-0.10590879,0.18226847,0.22819653,0.122150934,0.9550384,15036.72245,42
0.92,0.1846,0.1533,0.1007,0.1072,0.1132,0.1508,118.7806331,0.8763565,0.087462206,0.143498745,-0.008220972,-0.10077517,0.14242426,0.16899228,0.073821995,2.4119387,15054.04116,39
0.92,0.1936,0.1778,0.1018,0.1196,0.1256,0.1648,85.92246046,0.88558084,0.084855852,0.145551754,-0.037945114,-0.08035713,0.13498625,0.1589311,0.074392728,2.5553668,15037.17672,42
0.92,0.2312,0.1622,0.0833,0.117,0.0955,0.3008,17.23992643,0.55658746,0.410912292,0.687563999,0.29935202,0.13082707,0.5180419,0.4399234,0.343579154,2.9453907,15049.66758,46
0.92,0.1977,0.1703,0.0908,0.1078,0.118,0.1465,128.1024636,0.9100379,0.06071582,0.108711671,-0.07512626,-0.1487507,0.10775049,0.15218249,0.055918912,2.0243416,15049.3186,38
0.92,0.167,0.0976,0.0487,0.0776,0.0883,0.2569,25.70264279,0.52440053,0.296528223,0.59268835,0.44936532,0.21207836,0.48841256,0.5360239,0.299219144,1.574527,14891.44674,67
0.92,0.17385,0.0925,0.07405,0.0993,0.0687,0.35065,11.70177515,0.36375943,0.583759521,0.924543554,0.58253413,0.33708295,0.67235005,0.55861765,0.460026118,3.6178029,15018.57736,103
0.92,0.1987,0.1782,0.1334,0.151,0.145,0.1758,64.78933681,0.9129943,0.073663061,0.11090207,-0.006779692,-0.0611482,0.09600998,0.075887404,0.05628655,2.775477,15002.33163,48
0.92,0.3148,0.2851,0.131,0.1498,0.1598,0.2416,27.35633696,0.84469336,0.16791201,0.272666713,-0.082589716,-0.13156001,0.20378678,0.23454267,0.136121612,1.5587201,14982.21729,63
0.92,0.2981,0.2187,0.1084,0.121,0.1276,0.2396,30.28658289,0.7556186,0.234859933,0.385479463,0.04560331,-0.108796716,0.3050109,0.32889628,0.193726943,1.922922,14968.60743,70
0.46,0.12995,0.0637,0.0588,0.076,0.0513,0.3028,16.30695433,0.313779,0.537576949,0.87653116,0.65238744,0.3994223,0.71025133,0.5987328,0.441693009,1.8178421,15026.29971,89
0.46,0.18525,0.1066,0.0911,0.1066,0.09715,0.302,17.07297041,0.49865395,0.426184814,0.684251736,0.4782183,0.23961003,0.5132156,0.4782183,0.341739407,1.0702116,15024.70109,88
0.46,0.24865,0.1734,0.0931,0.1091,0.1075,0.2245,36.87791541,0.7059563,0.24973318,0.416639758,0.12842423,-0.051040895,0.35240963,0.34592327,0.210937497,1.3177615,15024.99956,70
0.46,0.3709,0.3022,0.1072,0.1298,0.1584,0.2482,25.75341642,0.83684593,0.160978056,0.297906108,-0.09811045,-0.19819093,0.22085588,0.31322747,0.148577102,2.5761776,15036.9133,53
